,tgenes,indexarray
5991,Glyma.19G020500::Gm19:2193788-2195788,1000
5992,Glyma.19G020500::Gm19:2193788-2195788,1100
5993,Glyma.19G020500::Gm19:2193788-2195788,1500
5994,Glyma.19G020500::Gm19:2193788-2195788,1600
5995,Glyma.19G022500::Gm19:2557835-2559835,900
5996,Glyma.19G023000::Gm19:2614993-2616993,1500
5997,Glyma.19G023000::Gm19:2614993-2616993,1600
5998,Glyma.19G023200::Gm19:2663001-2665001,700
5999,Glyma.19G023200::Gm19:2663001-2665001,800
6000,Glyma.19G023200::Gm19:2663001-2665001,900
6001,Glyma.19G023200::Gm19:2663001-2665001,1000
6002,Glyma.19G023200::Gm19:2663001-2665001,1300
6003,Glyma.19G026600::Gm19:3286660-3288660,1400
6004,Glyma.19G027100::Gm19:3335895-3337895,700
6005,Glyma.19G027100::Gm19:3335895-3337895,800
6006,Glyma.19G027100::Gm19:3335895-3337895,1700
6007,Glyma.19G027400::Gm19:3405967-3407967,0
6008,Glyma.19G028000::Gm19:3489385-3491385,900
6009,Glyma.19G028000::Gm19:3489385-3491385,1000
6010,Glyma.19G028000::Gm19:3489385-3491385,1100
6011,Glyma.19G028100::Gm19:3495005-3497005,1000
6012,Glyma.19G028100::Gm19:3495005-3497005,1100
6013,Glyma.19G028100::Gm19:3495005-3497005,1200
6014,Glyma.19G028100::Gm19:3495005-3497005,1400
6015,Glyma.19G030500::Gm19:3762917-3764917,1400
6016,Glyma.19G030500::Gm19:3762917-3764917,1500
6017,Glyma.19G032600::Gm19:4150150-4152150,300
6018,Glyma.19G032900::Gm19:4214179-4216179,800
6019,Glyma.19G032900::Gm19:4214179-4216179,1400
6020,Glyma.19G032900::Gm19:4214179-4216179,1500
6021,Glyma.19G035800::Gm19:4811004-4813004,1100
6022,Glyma.19G036100::Gm19:4875246-4877246,0
6023,Glyma.19G036100::Gm19:4875246-4877246,100
6024,Glyma.19G037700::Gm19:5261749-5263749,1500
6025,Glyma.19G038400::Gm19:5374996-5376996,1000
6026,Glyma.19G038400::Gm19:5374996-5376996,1300
6027,Glyma.19G039100::Gm19:5524526-5526526,1500
6028,Glyma.19G041200::Gm19:5992683-5994683,1700
6029,Glyma.19G045600::Gm19:6763855-6765855,1600
6030,Glyma.19G045600::Gm19:6763855-6765855,1700
6031,Glyma.19G046800::Gm19:7247537-7249537,1700
6032,Glyma.19G050000::Gm19:8034758-8036758,300
6033,Glyma.19G050000::Gm19:8034758-8036758,400
6034,Glyma.19G051000::Gm19:8290238-8292238,1500
6035,Glyma.19G051000::Gm19:8290238-8292238,1600
6036,Glyma.19G053300::Gm19:8679662-8681662,1400
6037,Glyma.19G053300::Gm19:8679662-8681662,1500
6038,Glyma.19G057500::Gm19:10948688-10950688,500
6039,Glyma.19G057500::Gm19:10948688-10950688,600
6040,Glyma.19G060200::Gm19:12210458-12212458,1100
6041,Glyma.19G060200::Gm19:12210458-12212458,1300
6042,Glyma.19G060200::Gm19:12210458-12212458,1400
6043,Glyma.19G060200::Gm19:12210458-12212458,1500
6044,Glyma.19G069400::Gm19:15986813-15988813,700
6045,Glyma.19G069400::Gm19:15986813-15988813,1000
6046,Glyma.19G069400::Gm19:15986813-15988813,1200
6047,Glyma.19G069400::Gm19:15986813-15988813,1300
6048,Glyma.19G069400::Gm19:15986813-15988813,1600
6049,Glyma.19G069400::Gm19:15986813-15988813,1700
6050,Glyma.19G071300::Gm19:24709578-24711578,100
6051,Glyma.19G072800::Gm19:26461136-26463136,1000
6052,Glyma.19G072800::Gm19:26461136-26463136,1200
6053,Glyma.19G072800::Gm19:26461136-26463136,1300
6054,Glyma.19G072800::Gm19:26461136-26463136,1400
6055,Glyma.19G072800::Gm19:26461136-26463136,1500
6056,Glyma.19G072800::Gm19:26461136-26463136,1600
6057,Glyma.19G072800::Gm19:26461136-26463136,1700
6058,Glyma.19G076300::Gm19:28029147-28031147,1100
6059,Glyma.19G093100::Gm19:33478819-33480819,700
6060,Glyma.19G094100::Gm19:33769350-33771350,1000
6061,Glyma.19G099400::Gm19:35074907-35076907,900
6062,Glyma.19G102700::Gm19:35541628-35543628,1500
6063,Glyma.19G108400::Gm19:36567498-36569498,1100
6064,Glyma.19G108400::Gm19:36567498-36569498,1600
6065,Glyma.19G109000::Gm19:36645142-36647142,1400
6066,Glyma.19G113400::Gm19:37243490-37245490,1500
6067,Glyma.19G113600::Gm19:37268102-37270102,1600
6068,Glyma.19G114700::Gm19:37453442-37455442,1000
6069,Glyma.19G118000::Gm19:37941040-37943040,1200
6070,Glyma.19G121200::Gm19:38387300-38389300,1400
6071,Glyma.19G121600::Gm19:38433142-38435142,700
6072,Glyma.19G128100::Gm19:39165483-39167483,400
6073,Glyma.19G128100::Gm19:39165483-39167483,1100
6074,Glyma.19G128800::Gm19:39241698-39243698,900
6075,Glyma.19G130200::Gm19:39427344-39429344,1200
6076,Glyma.19G130800::Gm19:39507752-39509752,1600
6077,Glyma.19G131800::Gm19:39680812-39682812,100
6078,Glyma.19G131800::Gm19:39680812-39682812,200
6079,Glyma.19G131800::Gm19:39680812-39682812,1600
6080,Glyma.19G133702::Gm19:39923850-39925850,1400
6081,Glyma.19G139300::Gm19:40502292-40504292,700
6082,Glyma.19G139300::Gm19:40502292-40504292,800
6083,Glyma.19G139300::Gm19:40502292-40504292,1300
6084,Glyma.19G141700::Gm19:40728347-40730347,600
6085,Glyma.19G141700::Gm19:40728347-40730347,1100
6086,Glyma.19G145200::Gm19:41043007-41045007,1000
6087,Glyma.19G145400::Gm19:41071504-41073504,1000
6088,Glyma.19G145400::Gm19:41071504-41073504,1100
6089,Glyma.19G146000::Gm19:41139188-41141188,1100
6090,Glyma.19G147900::Gm19:41304290-41306290,400
6091,Glyma.19G153200::Gm19:41801393-41803393,1700
6092,Glyma.19G156700::Gm19:42164146-42166146,1100
6093,Glyma.19G161100::Gm19:42629796-42631796,1200
6094,Glyma.19G161100::Gm19:42629796-42631796,1300
6095,Glyma.19G162100::Gm19:42716759-42718759,200
6096,Glyma.19G162100::Gm19:42716759-42718759,300
6097,Glyma.19G162100::Gm19:42716759-42718759,900
6098,Glyma.19G162100::Gm19:42716759-42718759,1600
6099,Glyma.19G162100::Gm19:42716759-42718759,1700
6100,Glyma.19G164300::Gm19:42963552-42965552,800
6101,Glyma.19G164300::Gm19:42963552-42965552,1500
6102,Glyma.19G164600::Gm19:42986412-42988412,1600
6103,Glyma.19G165300::Gm19:43051814-43053814,1600
6104,Glyma.19G166400::Gm19:43184753-43186753,1500
6105,Glyma.19G168300::Gm19:43357104-43359104,1300
6106,Glyma.19G169400::Gm19:43455535-43457535,600
6107,Glyma.19G173200::Gm19:43811054-43813054,200
6108,Glyma.19G173200::Gm19:43811054-43813054,300
6109,Glyma.19G174000::Gm19:43893628-43895628,100
6110,Glyma.19G174000::Gm19:43893628-43895628,200
6111,Glyma.19G174200::Gm19:43898848-43900848,1200
6112,Glyma.19G174200::Gm19:43898848-43900848,1300
6113,Glyma.19G174200::Gm19:43898848-43900848,1500
6114,Glyma.19G175800::Gm19:44018255-44020255,1400
6115,Glyma.19G175800::Gm19:44018255-44020255,1500
6116,Glyma.19G175800::Gm19:44018255-44020255,1600
6117,Glyma.19G175800::Gm19:44018255-44020255,1700
6118,Glyma.19G177500::Gm19:44130788-44132788,300
6119,Glyma.19G177500::Gm19:44130788-44132788,1000
6120,Glyma.19G177500::Gm19:44130788-44132788,1100
6121,Glyma.19G177700::Gm19:44138736-44140736,1500
6122,Glyma.19G178100::Gm19:44165475-44167475,1500
6123,Glyma.19G178200::Gm19:44175349-44177349,800
6124,Glyma.19G183400::Gm19:44640556-44642556,1700
6125,Glyma.19G187400::Gm19:45022197-45024197,0
6126,Glyma.19G187400::Gm19:45022197-45024197,100
6127,Glyma.19G187400::Gm19:45022197-45024197,200
6128,Glyma.19G187400::Gm19:45022197-45024197,300
6129,Glyma.19G187400::Gm19:45022197-45024197,1300
6130,Glyma.19G187400::Gm19:45022197-45024197,1400
6131,Glyma.19G187600::Gm19:45028563-45030563,900
6132,Glyma.19G187600::Gm19:45028563-45030563,1200
6133,Glyma.19G188100::Gm19:45067978-45069978,1500
6134,Glyma.19G192800::Gm19:45486357-45488357,300
6135,Glyma.19G192800::Gm19:45486357-45488357,500
6136,Glyma.19G192800::Gm19:45486357-45488357,1500
6137,Glyma.19G192800::Gm19:45486357-45488357,1600
6138,Glyma.19G193100::Gm19:45524604-45526604,300
6139,Glyma.19G193100::Gm19:45524604-45526604,800
6140,Glyma.19G193100::Gm19:45524604-45526604,900
6141,Glyma.19G194000::Gm19:45591434-45593434,1200
6142,Glyma.19G194000::Gm19:45591434-45593434,1300
6143,Glyma.19G194900::Gm19:45667050-45669050,300
6144,Glyma.19G194900::Gm19:45667050-45669050,400
6145,Glyma.19G194992::Gm19:45761592-45763592,900
6146,Glyma.19G194992::Gm19:45761592-45763592,1000
6147,Glyma.19G196551::Gm19:45894987-45896987,400
6148,Glyma.19G196700::Gm19:45912096-45914096,1300
6149,Glyma.19G199400::Gm19:46176279-46178279,1600
6150,Glyma.19G199400::Gm19:46176279-46178279,1700
6151,Glyma.19G204600::Gm19:46605668-46607668,400
6152,Glyma.19G204600::Gm19:46605668-46607668,500
6153,Glyma.19G207900::Gm19:46817320-46819320,100
6154,Glyma.19G207900::Gm19:46817320-46819320,200
6155,Glyma.19G207900::Gm19:46817320-46819320,300
6156,Glyma.19G207900::Gm19:46817320-46819320,400
6157,Glyma.19G210402::Gm19:46975533-46977533,1700
6158,Glyma.19G211000::Gm19:47033155-47035155,1100
6159,Glyma.19G211000::Gm19:47033155-47035155,1400
6160,Glyma.19G211000::Gm19:47033155-47035155,1500
6161,Glyma.19G212300::Gm19:47122465-47124465,1200
6162,Glyma.19G212500::Gm19:47135634-47137634,1500
6163,Glyma.19G217800::Gm19:47582279-47584279,1400
6164,Glyma.19G217800::Gm19:47582279-47584279,1500
6165,Glyma.19G220000::Gm19:47747167-47749167,1400
6166,Glyma.19G220300::Gm19:47777827-47779827,1500
6167,Glyma.19G224500::Gm19:48188198-48190198,1400
6168,Glyma.19G226700::Gm19:48362193-48364193,1500
6169,Glyma.19G229100::Gm19:48551353-48553353,1200
6170,Glyma.19G230500::Gm19:48644401-48646401,1000
6171,Glyma.19G232400::Gm19:48779083-48781083,500
6172,Glyma.19G232400::Gm19:48779083-48781083,600
6173,Glyma.19G232500::Gm19:48787405-48789405,1000
6174,Glyma.19G232500::Gm19:48787405-48789405,1100
6175,Glyma.19G232500::Gm19:48787405-48789405,1200
6176,Glyma.19G232500::Gm19:48787405-48789405,1300
6177,Glyma.19G232500::Gm19:48787405-48789405,1400
6178,Glyma.19G232500::Gm19:48787405-48789405,1500
6179,Glyma.19G232500::Gm19:48787405-48789405,1600
6180,Glyma.19G233300::Gm19:48838739-48840739,800
6181,Glyma.19G233300::Gm19:48838739-48840739,1500
6182,Glyma.19G233300::Gm19:48838739-48840739,1600
6183,Glyma.19G233900::Gm19:48884262-48886262,1600
6184,Glyma.19G233900::Gm19:48884262-48886262,1700
6185,Glyma.19G234600::Gm19:48966756-48968756,1300
6186,Glyma.19G234600::Gm19:48966756-48968756,1400
6187,Glyma.19G234600::Gm19:48966756-48968756,1500
6188,Glyma.19G234600::Gm19:48966756-48968756,1600
6189,Glyma.19G234600::Gm19:48966756-48968756,1700
6190,Glyma.19G234800::Gm19:48982443-48984443,1000
6191,Glyma.19G234800::Gm19:48982443-48984443,1100
6192,Glyma.19G234800::Gm19:48982443-48984443,1400
6193,Glyma.19G241200::Gm19:49433353-49435353,0
6194,Glyma.19G241200::Gm19:49433353-49435353,1200
6195,Glyma.19G241200::Gm19:49433353-49435353,1300
6196,Glyma.19G244100::Gm19:49662544-49664544,0
6197,Glyma.19G244100::Gm19:49662544-49664544,100
6198,Glyma.19G247200::Gm19:49882508-49884508,900
6199,Glyma.19G247200::Gm19:49882508-49884508,1000
6200,Glyma.19G247200::Gm19:49882508-49884508,1200
6201,Glyma.19G251000::Gm19:50217597-50219597,600
6202,Glyma.19G254800::Gm19:50474162-50476162,400
6203,Glyma.19G254800::Gm19:50474162-50476162,1700
6204,Glyma.19G255300::Gm19:50514735-50516735,100
6205,Glyma.19G255300::Gm19:50514735-50516735,1700
6206,Glyma.19G255500::Gm19:50522254-50524254,0
6207,Glyma.19G255500::Gm19:50522254-50524254,100
6208,Glyma.19G257600::Gm19:50683049-50685049,1200
6209,Glyma.19G257600::Gm19:50683049-50685049,1300
6210,Glyma.19G257600::Gm19:50683049-50685049,1400
6211,Glyma.19G257800::Gm19:50700966-50702966,1100
6212,Glyma.19G258000::Gm19:50707014-50709014,0
6213,Glyma.19G258000::Gm19:50707014-50709014,100
6214,Glyma.19G258000::Gm19:50707014-50709014,200
6215,Glyma.19G260400::Gm19:50889555-50891555,400
6216,Glyma.19G260600::Gm19:50905889-50907889,1300
6217,Glyma.20G003500::Gm20:344875-346875,1000
6218,Glyma.20G003500::Gm20:344875-346875,1100
6219,Glyma.20G004900::Gm20:473383-475383,1300
6220,Glyma.20G005200::Gm20:492411-494411,1300
6221,Glyma.20G005200::Gm20:492411-494411,1400
6222,Glyma.20G007900::Gm20:733108-735108,1000
6223,Glyma.20G012600::Gm20:1059249-1061249,300
6224,Glyma.20G013400::Gm20:1173485-1175485,900
6225,Glyma.20G018300::Gm20:1895826-1897826,1000
6226,Glyma.20G020200::Gm20:2069525-2071525,1400
6227,Glyma.20G025800::Gm20:2823934-2825934,1300
6228,Glyma.20G025800::Gm20:2823934-2825934,1400
6229,Glyma.20G027200::Gm20:3003434-3005434,1200
6230,Glyma.20G030700::Gm20:3722350-3724350,1500
6231,Glyma.20G030700::Gm20:3722350-3724350,1600
6232,Glyma.20G032400::Gm20:4178836-4180836,600
6233,Glyma.20G032400::Gm20:4178836-4180836,1600
6234,Glyma.20G032400::Gm20:4178836-4180836,1700
6235,Glyma.20G037100::Gm20:5511080-5513080,1600
6236,Glyma.20G040600::Gm20:7145126-7147126,300
6237,Glyma.20G042900::Gm20:7713450-7715450,700
6238,Glyma.20G042900::Gm20:7713450-7715450,800
6239,Glyma.20G042900::Gm20:7713450-7715450,900
6240,Glyma.20G042900::Gm20:7713450-7715450,1100
6241,Glyma.20G044800::Gm20:8260754-8262754,1000
6242,Glyma.20G045500::Gm20:8467436-8469436,1000
6243,Glyma.20G045500::Gm20:8467436-8469436,1100
6244,Glyma.20G045500::Gm20:8467436-8469436,1200
6245,Glyma.20G048800::Gm20:9474222-9476222,1500
6246,Glyma.20G050500::Gm20:10657709-10659709,1200
6247,Glyma.20G050500::Gm20:10657709-10659709,1300
6248,Glyma.20G051700::Gm20:11668322-11670322,1200
6249,Glyma.20G051700::Gm20:11668322-11670322,1300
6250,Glyma.20G051700::Gm20:11668322-11670322,1400
6251,Glyma.20G051700::Gm20:11668322-11670322,1500
6252,Glyma.20G055800::Gm20:13221781-13223781,1500
6253,Glyma.20G055800::Gm20:13221781-13223781,1600
6254,Glyma.20G058100::Gm20:14148820-14150820,1100
6255,Glyma.20G058100::Gm20:14148820-14150820,1200
6256,Glyma.20G058100::Gm20:14148820-14150820,1300
6257,Glyma.20G058100::Gm20:14148820-14150820,1400
6258,Glyma.20G058100::Gm20:14148820-14150820,1500
6259,Glyma.20G058100::Gm20:14148820-14150820,1600
6260,Glyma.20G062400::Gm20:19843532-19845532,500
6261,Glyma.20G062400::Gm20:19843532-19845532,1200
6262,Glyma.20G062400::Gm20:19843532-19845532,1500
6263,Glyma.20G062400::Gm20:19843532-19845532,1600
6264,Glyma.20G062400::Gm20:19843532-19845532,1700
6265,Glyma.20G063100::Gm20:20411661-20413661,500
6266,Glyma.20G063100::Gm20:20411661-20413661,600
6267,Glyma.20G063100::Gm20:20411661-20413661,900
6268,Glyma.20G063100::Gm20:20411661-20413661,1600
6269,Glyma.20G064500::Gm20:21817472-21819472,1400
6270,Glyma.20G064500::Gm20:21817472-21819472,1500
6271,Glyma.20G064500::Gm20:21817472-21819472,1600
6272,Glyma.20G068300::Gm20:24245369-24247369,0
6273,Glyma.20G070100::Gm20:24813521-24815521,1500
6274,Glyma.20G070100::Gm20:24813521-24815521,1600
6275,Glyma.20G075951::Gm20:27338451-27340451,1000
6276,Glyma.20G076600::Gm20:27688918-27690918,600
6277,Glyma.20G076600::Gm20:27688918-27690918,700
6278,Glyma.20G076600::Gm20:27688918-27690918,800
6279,Glyma.20G076600::Gm20:27688918-27690918,900
6280,Glyma.20G076600::Gm20:27688918-27690918,1200
6281,Glyma.20G076600::Gm20:27688918-27690918,1300
6282,Glyma.20G076600::Gm20:27688918-27690918,1700
6283,Glyma.20G077300::Gm20:27947825-27949825,0
6284,Glyma.20G077300::Gm20:27947825-27949825,100
6285,Glyma.20G077300::Gm20:27947825-27949825,200
6286,Glyma.20G077300::Gm20:27947825-27949825,300
6287,Glyma.20G077300::Gm20:27947825-27949825,400
6288,Glyma.20G079400::Gm20:29521352-29523352,400
6289,Glyma.20G079400::Gm20:29521352-29523352,500
6290,Glyma.20G080400::Gm20:29994433-29996433,1100
6291,Glyma.20G087000::Gm20:32481131-32483131,900
6292,Glyma.20G087000::Gm20:32481131-32483131,1000
6293,Glyma.20G087000::Gm20:32481131-32483131,1100
6294,Glyma.20G087000::Gm20:32481131-32483131,1200
6295,Glyma.20G087000::Gm20:32481131-32483131,1300
6296,Glyma.20G091200::Gm20:33410041-33412041,0
6297,Glyma.20G091200::Gm20:33410041-33412041,700
6298,Glyma.20G091200::Gm20:33410041-33412041,1400
6299,Glyma.20G097700::Gm20:34038950-34040950,1300
6300,Glyma.20G097700::Gm20:34038950-34040950,1400
6301,Glyma.20G098500::Gm20:34142226-34144226,1500
6302,Glyma.20G098500::Gm20:34142226-34144226,1600
6303,Glyma.20G099100::Gm20:34198904-34200904,700
6304,Glyma.20G101700::Gm20:34428531-34430531,100
6305,Glyma.20G105900::Gm20:34794488-34796488,1100
6306,Glyma.20G105900::Gm20:34794488-34796488,1200
6307,Glyma.20G107600::Gm20:34985307-34987307,1200
6308,Glyma.20G107800::Gm20:34997685-34999685,1700
6309,Glyma.20G108600::Gm20:35063326-35065326,0
6310,Glyma.20G108600::Gm20:35063326-35065326,100
6311,Glyma.20G110000::Gm20:35192529-35194529,300
6312,Glyma.20G110000::Gm20:35192529-35194529,1200
6313,Glyma.20G111600::Gm20:35318828-35320828,1000
6314,Glyma.20G111600::Gm20:35318828-35320828,1100
6315,Glyma.20G111600::Gm20:35318828-35320828,1200
6316,Glyma.20G114200::Gm20:35554563-35556563,1400
6317,Glyma.20G114200::Gm20:35554563-35556563,1500
6318,Glyma.20G115300::Gm20:35663480-35665480,1400
6319,Glyma.20G115300::Gm20:35663480-35665480,1600
6320,Glyma.20G115300::Gm20:35663480-35665480,1700
6321,Glyma.20G118100::Gm20:36058238-36060238,700
6322,Glyma.20G120300::Gm20:36289187-36291187,300
6323,Glyma.20G121300::Gm20:36377951-36379951,1400
6324,Glyma.20G122500::Gm20:36506645-36508645,1700
6325,Glyma.20G124000::Gm20:36632791-36634791,300
6326,Glyma.20G124000::Gm20:36632791-36634791,400
6327,Glyma.20G126800::Gm20:36886816-36888816,1500
6328,Glyma.20G126800::Gm20:36886816-36888816,1600
6329,Glyma.20G129200::Gm20:37033438-37035438,800
6330,Glyma.20G129200::Gm20:37033438-37035438,900
6331,Glyma.20G129200::Gm20:37033438-37035438,1000
6332,Glyma.20G129600::Gm20:37059665-37061665,1200
6333,Glyma.20G129600::Gm20:37059665-37061665,1300
6334,Glyma.20G129900::Gm20:37075804-37077804,1300
6335,Glyma.20G130000::Gm20:37079464-37081464,1400
6336,Glyma.20G131700::Gm20:37219759-37221759,400
6337,Glyma.20G131700::Gm20:37219759-37221759,500
6338,Glyma.20G131700::Gm20:37219759-37221759,900
6339,Glyma.20G132400::Gm20:37250915-37252915,1300
6340,Glyma.20G133200::Gm20:37317635-37319635,1500
6341,Glyma.20G135200::Gm20:37449749-37451749,800
6342,Glyma.20G135200::Gm20:37449749-37451749,1000
6343,Glyma.20G135200::Gm20:37449749-37451749,1100
6344,Glyma.20G135200::Gm20:37449749-37451749,1200
6345,Glyma.20G135200::Gm20:37449749-37451749,1300
6346,Glyma.20G135200::Gm20:37449749-37451749,1400
6347,Glyma.20G135200::Gm20:37449749-37451749,1700
6348,Glyma.20G137802::Gm20:37717923-37719923,1500
6349,Glyma.20G137802::Gm20:37717923-37719923,1600
6350,Glyma.20G137802::Gm20:37717923-37719923,1700
6351,Glyma.20G137900::Gm20:37725133-37727133,0
6352,Glyma.20G137900::Gm20:37725133-37727133,1600
6353,Glyma.20G138100::Gm20:37740596-37742596,1700
6354,Glyma.20G139300::Gm20:37833292-37835292,1300
6355,Glyma.20G139300::Gm20:37833292-37835292,1400
6356,Glyma.20G139300::Gm20:37833292-37835292,1700
6357,Glyma.20G139400::Gm20:37841121-37843121,1300
6358,Glyma.20G139400::Gm20:37841121-37843121,1400
6359,Glyma.20G139700::Gm20:37868112-37870112,1400
6360,Glyma.20G139700::Gm20:37868112-37870112,1500
6361,Glyma.20G140000::Gm20:37885102-37887102,1400
6362,Glyma.20G140000::Gm20:37885102-37887102,1500
6363,Glyma.20G140100::Gm20:37887425-37889425,600
6364,Glyma.20G140100::Gm20:37887425-37889425,1700
6365,Glyma.20G140500::Gm20:37910958-37912958,1500
6366,Glyma.20G144700::Gm20:38313693-38315693,400
6367,Glyma.20G144700::Gm20:38313693-38315693,500
6368,Glyma.20G144700::Gm20:38313693-38315693,600
6369,Glyma.20G144700::Gm20:38313693-38315693,1200
6370,Glyma.20G144700::Gm20:38313693-38315693,1300
6371,Glyma.20G145200::Gm20:38356144-38358144,600
6372,Glyma.20G145200::Gm20:38356144-38358144,700
6373,Glyma.20G145200::Gm20:38356144-38358144,800
6374,Glyma.20G149500::Gm20:38783245-38785245,1700
6375,Glyma.20G150100::Gm20:38884887-38886887,800
6376,Glyma.20G150200::Gm20:38888941-38890941,1000
6377,Glyma.20G150200::Gm20:38888941-38890941,1700
6378,Glyma.20G150600::Gm20:38917523-38919523,1500
6379,Glyma.20G154900::Gm20:39345086-39347086,1000
6380,Glyma.20G154900::Gm20:39345086-39347086,1100
6381,Glyma.20G154900::Gm20:39345086-39347086,1200
6382,Glyma.20G154900::Gm20:39345086-39347086,1400
6383,Glyma.20G157300::Gm20:39597550-39599550,800
6384,Glyma.20G157300::Gm20:39597550-39599550,1200
6385,Glyma.20G157300::Gm20:39597550-39599550,1500
6386,Glyma.20G158300::Gm20:39659986-39661986,1500
6387,Glyma.20G161200::Gm20:39888376-39890376,1700
6388,Glyma.20G164600::Gm20:40181493-40183493,900
6389,Glyma.20G164600::Gm20:40181493-40183493,1000
6390,Glyma.20G164600::Gm20:40181493-40183493,1500
6391,Glyma.20G164900::Gm20:40203304-40205304,1400
6392,Glyma.20G164900::Gm20:40203304-40205304,1600
6393,Glyma.20G165400::Gm20:40260319-40262319,1300
6394,Glyma.20G165400::Gm20:40260319-40262319,1400
6395,Glyma.20G165400::Gm20:40260319-40262319,1500
6396,Glyma.20G165400::Gm20:40260319-40262319,1600
6397,Glyma.20G165400::Gm20:40260319-40262319,1700
6398,Glyma.20G166800::Gm20:40449266-40451266,1000
6399,Glyma.20G167500::Gm20:40510961-40512961,1400
6400,Glyma.20G167500::Gm20:40510961-40512961,1500
6401,Glyma.20G169000::Gm20:40645925-40647925,1000
6402,Glyma.20G169000::Gm20:40645925-40647925,1100
6403,Glyma.20G170000::Gm20:40715237-40717237,300
6404,Glyma.20G170000::Gm20:40715237-40717237,400
6405,Glyma.20G173100::Gm20:41028636-41030636,500
6406,Glyma.20G173100::Gm20:41028636-41030636,900
6407,Glyma.20G173100::Gm20:41028636-41030636,1000
6408,Glyma.20G175300::Gm20:41234451-41236451,1600
6409,Glyma.20G176500::Gm20:41336529-41338529,0
6410,Glyma.20G176500::Gm20:41336529-41338529,100
6411,Glyma.20G176500::Gm20:41336529-41338529,200
6412,Glyma.20G177000::Gm20:41378087-41380087,200
6413,Glyma.20G177000::Gm20:41378087-41380087,1300
6414,Glyma.20G177200::Gm20:41410094-41412094,1400
6415,Glyma.20G177200::Gm20:41410094-41412094,1500
6416,Glyma.20G178300::Gm20:41537440-41539440,900
6417,Glyma.20G179100::Gm20:41596673-41598673,1000
6418,Glyma.20G179100::Gm20:41596673-41598673,1600
